1	518.416016 
2	276.588013 
3	190.100001
4	164.24800475
5	126.7912018
6	156.08200316666668
7	156.0022864285714
8	157.93150149999997
9	147.8155568888889
10	142.0952011
11	120.66909154545452
12	150.8330014166667
